955 Actor6 => Actor30 [label="Rumor"];
956 Actor6 => Actor6 [label="Remind"];
957 Actor6 <= Actor6 [label="Remind"];
958 Actor6 => Actor30 [label="Rumor"];
959 Actor6 => Actor6 [label="Remind"];
960 Actor6 <= Actor6 [label="Remind"];
961 Actor6 => Actor29 [label="Rumor"];
962 Actor6 => Actor6 [label="Remind"];
963 Actor6 <= Actor6 [label="Remind"];
964 Actor6 => Actor30 [label="Rumor"];
965 Actor6 => Actor6 [label="Remind"];
966 Actor6 <= Actor6 [label="Remind"];
967 Actor6 => Actor30 [label="Rumor"];
968 Actor6 => Actor6 [label="Remind"];
969 Actor6 <= Actor6 [label="Remind"];
970 Actor6 => Actor29 [label="Rumor"];
971 Actor6 => Actor6 [label="Remind"];
972 Actor6 <= Actor6 [label="Remind"];
973 Actor6 => Actor30 [label="Rumor"];
974 Actor6 => Actor6 [label="Remind"];
975 Actor6 <= Actor6 [label="Remind"];
976 Actor6 => Actor29 [label="Rumor"];
977 Actor6 => Actor6 [label="Remind"];
978 Actor6 <= Actor6 [label="Remind"];
979 Actor6 => Actor30 [label="Rumor"];
980 Actor6 => Actor6 [label="Remind"];
981 Actor6 <= Actor6 [label="Remind"];
982 Actor6 => Actor29 [label="Rumor"];
983 Actor6 => Actor6 [label="Remind"];
984 Actor6 <= Actor6 [label="Remind"];
985 Actor6 => Actor29 [label="Rumor"];
986 Actor6 => Actor6 [label="Remind"];
987 Actor6 <= Actor6 [label="Remind"];
988 Actor6 => Actor30 [label="Rumor"];
989 Actor6 => Actor6 [label="Remind"];
990 Actor6 <= Actor6 [label="Remind"];
991 Actor6 => Actor30 [label="Rumor"];
992 Actor6 => Actor6 [label="Remind"];
993 Actor6 <= Actor6 [label="Remind"];
994 Actor6 => Actor30 [label="Rumor"];
995 Actor6 => Actor6 [label="Remind"];
996 Actor6 <= Actor6 [label="Remind"];
997 Actor6 => Actor30 [label="Rumor"];
998 Actor6 => Actor6 [label="Remind"];
999 Actor6 <= Actor6 [label="Remind"];
1000 Actor6 => Actor29 [label="Rumor"];
1001 Actor6 => Actor6 [label="Remind"];
1002 Actor6 <= Actor6 [label="Remind"];
1003 Actor6 => Actor30 [label="Rumor"];
1004 Actor6 => Actor6 [label="Remind"];
1005 Actor6 <= Actor6 [label="Remind"];
1006 Actor6 => Actor30 [label="Rumor"];
1007 Actor6 => Actor6 [label="Remind"];
1008 Actor6 <= Actor6 [label="Remind"];
1009 Actor6 => Actor29 [label="Rumor"];
1010 Actor6 => Actor6 [label="Remind"];
1011 Actor6 <= Actor6 [label="Remind"];
1012 Actor6 => Actor29 [label="Rumor"];
1013 Actor6 => Actor6 [label="Remind"];
1014 Actor6 <= Actor6 [label="Remind"];
1015 Actor6 => Actor30 [label="Rumor"];
1016 Actor6 => Actor6 [label="Remind"];
1017 Actor6 <= Actor6 [label="Remind"];
1018 Actor6 => Actor30 [label="Rumor"];
1019 Actor6 => Actor6 [label="Remind"];
1020 Actor6 <= Actor6 [label="Remind"];
1021 Actor6 => Actor30 [label="Rumor"];
1022 Actor6 => Actor6 [label="Remind"];
1023 Actor6 <= Actor6 [label="Remind"];
1024 Actor6 => Actor30 [label="Rumor"];
1025 Actor6 => Actor6 [label="Remind"];
1026 Actor6 <= Actor6 [label="Remind"];
1027 Actor6 => Actor30 [label="Rumor"];
1028 Actor6 => Actor6 [label="Remind"];
1029 Actor6 <= Actor6 [label="Remind"];
1030 Actor6 => Actor29 [label="Rumor"];
1031 Actor6 => Actor6 [label="Remind"];
1032 Actor6 <= Actor6 [label="Remind"];
1033 Actor6 => Actor30 [label="Rumor"];
1034 Actor6 => Actor6 [label="Remind"];
1035 Actor6 <= Actor6 [label="Remind"];
1036 Actor6 => Actor30 [label="Rumor"];
1037 Actor6 => Actor6 [label="Remind"];
1038 Actor6 <= Actor6 [label="Remind"];
1039 Actor6 => Actor29 [label="Rumor"];
1040 Actor6 => Actor6 [label="Remind"];
1041 Actor6 <= Actor6 [label="Remind"];
1042 Actor6 => Actor30 [label="Rumor"];
1043 Actor6 => Actor6 [label="Remind"];
1044 Actor6 <= Actor6 [label="Remind"];
1045 Actor6 => Actor29 [label="Rumor"];
1046 Actor6 => Actor6 [label="Remind"];
1047 Actor6 <= Actor29 [label="RemoveMe(G"];
1048 Actor6 <= Actor6 [label="Remind"];
1049 Actor6 => Actor30 [label="Rumor"];
1050 Actor6 => Actor6 [label="Remind"];
1051 Actor6 <= Actor30 [label="RemoveMe(G"];
1052 Actor6 => Actor0 [label="NoNeighbor"];
1053 Actor6 => Actor0 [label="Finish"];
1054 Actor6 <= Actor6 [label="Remind"];
1061 Actor6 <= Actor0 [label="ShutDown"];
